"date_time","forecast","is_holiday","hour","day_of_week"
"2018-12-23 19:00:00",2452,0,19,"Sunday"
"2018-12-23 20:00:00",2196,0,20,"Sunday"
"2018-12-23 21:00:00",1918,0,21,"Sunday"
"2018-12-23 22:00:00",1471,0,22,"Sunday"
"2018-12-23 23:00:00",928,0,23,"Sunday"
"2018-12-24 00:00:00",536,0,0,"Monday"
"2018-12-24 01:00:00",293,0,1,"Monday"
"2018-12-24 02:00:00",209,0,2,"Monday"
"2018-12-24 03:00:00",317,0,3,"Monday"
"2018-12-24 04:00:00",731,0,4,"Monday"
"2018-12-24 05:00:00",2111,0,5,"Monday"
"2018-12-24 06:00:00",4037,0,6,"Monday"
"2018-12-24 07:00:00",4974,0,7,"Monday"
"2018-12-24 08:00:00",4793,0,8,"Monday"
"2018-12-24 09:00:00",4290,0,9,"Monday"
"2018-12-24 10:00:00",3960,0,10,"Monday"
"2018-12-24 11:00:00",3985,0,11,"Monday"
"2018-12-24 12:00:00",4123,0,12,"Monday"
"2018-12-24 13:00:00",4268,0,13,"Monday"
"2018-12-24 14:00:00",4501,0,14,"Monday"
"2018-12-24 15:00:00",4865,0,15,"Monday"
"2018-12-24 16:00:00",5238,0,16,"Monday"
"2018-12-24 17:00:00",4752,0,17,"Monday"
"2018-12-24 18:00:00",3503,0,18,"Monday"
"2018-12-24 19:00:00",2546,0,19,"Monday"
"2018-12-24 20:00:00",2138,0,20,"Monday"
"2018-12-24 21:00:00",1829,0,21,"Monday"
"2018-12-24 22:00:00",1389,0,22,"Monday"
"2018-12-24 23:00:00",873,0,23,"Monday"
"2018-12-25 00:00:00",481,1,0,"Tuesday"
"2018-12-25 01:00:00",292,1,1,"Tuesday"
"2018-12-25 02:00:00",135,1,2,"Tuesday"
"2018-12-25 03:00:00",202,1,3,"Tuesday"
"2018-12-25 04:00:00",373,1,4,"Tuesday"
"2018-12-25 05:00:00",793,1,5,"Tuesday"
"2018-12-25 06:00:00",1098,1,6,"Tuesday"
"2018-12-25 07:00:00",1204,1,7,"Tuesday"
"2018-12-25 08:00:00",1371,1,8,"Tuesday"
"2018-12-25 09:00:00",1704,1,9,"Tuesday"
"2018-12-25 10:00:00",2124,1,10,"Tuesday"
"2018-12-25 11:00:00",2506,1,11,"Tuesday"
"2018-12-25 12:00:00",2876,1,12,"Tuesday"
"2018-12-25 13:00:00",3247,1,13,"Tuesday"
"2018-12-25 14:00:00",3526,1,14,"Tuesday"
"2018-12-25 15:00:00",3656,1,15,"Tuesday"
"2018-12-25 16:00:00",3647,1,16,"Tuesday"
"2018-12-25 17:00:00",3292,1,17,"Tuesday"
"2018-12-25 18:00:00",2845,1,18,"Tuesday"
"2018-12-25 19:00:00",2508,1,19,"Tuesday"
"2018-12-25 20:00:00",2242,1,20,"Tuesday"
"2018-12-25 21:00:00",1917,1,21,"Tuesday"
"2018-12-25 22:00:00",1411,1,22,"Tuesday"
"2018-12-25 23:00:00",870,1,23,"Tuesday"
"2018-12-26 00:00:00",410,0,0,"Wednesday"
"2018-12-26 01:00:00",158,0,1,"Wednesday"
"2018-12-26 02:00:00",117,0,2,"Wednesday"
"2018-12-26 03:00:00",221,0,3,"Wednesday"
"2018-12-26 04:00:00",573,0,4,"Wednesday"
"2018-12-26 05:00:00",1770,0,5,"Wednesday"
"2018-12-26 06:00:00",3448,0,6,"Wednesday"
"2018-12-26 07:00:00",4436,0,7,"Wednesday"
"2018-12-26 08:00:00",4544,0,8,"Wednesday"
"2018-12-26 09:00:00",4300,0,9,"Wednesday"
"2018-12-26 10:00:00",4053,0,10,"Wednesday"
"2018-12-26 11:00:00",4033,0,11,"Wednesday"
"2018-12-26 12:00:00",4125,0,12,"Wednesday"
"2018-12-26 13:00:00",4264,0,13,"Wednesday"
"2018-12-26 14:00:00",4530,0,14,"Wednesday"
"2018-12-26 15:00:00",4978,0,15,"Wednesday"
"2018-12-26 16:00:00",5487,0,16,"Wednesday"
"2018-12-26 17:00:00",5064,0,17,"Wednesday"
"2018-12-26 18:00:00",3836,0,18,"Wednesday"
"2018-12-26 19:00:00",2857,0,19,"Wednesday"
"2018-12-26 20:00:00",2451,0,20,"Wednesday"
"2018-12-26 21:00:00",2225,0,21,"Wednesday"
"2018-12-26 22:00:00",1689,0,22,"Wednesday"
"2018-12-26 23:00:00",1012,0,23,"Wednesday"
"2018-12-27 00:00:00",546,0,0,"Thursday"
"2018-12-27 01:00:00",322,0,1,"Thursday"
"2018-12-27 02:00:00",257,0,2,"Thursday"
"2018-12-27 03:00:00",361,0,3,"Thursday"
"2018-12-27 04:00:00",759,0,4,"Thursday"
"2018-12-27 05:00:00",2272,0,5,"Thursday"
"2018-12-27 06:00:00",4415,0,6,"Thursday"
"2018-12-27 07:00:00",5207,0,7,"Thursday"
"2018-12-27 08:00:00",4979,0,8,"Thursday"
"2018-12-27 09:00:00",4553,0,9,"Thursday"
"2018-12-27 10:00:00",4252,0,10,"Thursday"
"2018-12-27 11:00:00",4282,0,11,"Thursday"
"2018-12-27 12:00:00",4395,0,12,"Thursday"
"2018-12-27 13:00:00",4520,0,13,"Thursday"
"2018-12-27 14:00:00",4764,0,14,"Thursday"
"2018-12-27 15:00:00",5212,0,15,"Thursday"
"2018-12-27 16:00:00",5783,0,16,"Thursday"
"2018-12-27 17:00:00",5324,0,17,"Thursday"
"2018-12-27 18:00:00",4062,0,18,"Thursday"
"2018-12-27 19:00:00",2987,0,19,"Thursday"
"2018-12-27 20:00:00",2590,0,20,"Thursday"
"2018-12-27 21:00:00",2512,0,21,"Thursday"
"2018-12-27 22:00:00",2042,0,22,"Thursday"
"2018-12-27 23:00:00",1267,0,23,"Thursday"
"2018-12-28 00:00:00",700,0,0,"Friday"
"2018-12-28 01:00:00",397,0,1,"Friday"
"2018-12-28 02:00:00",301,0,2,"Friday"
"2018-12-28 03:00:00",383,0,3,"Friday"
"2018-12-28 04:00:00",712,0,4,"Friday"
"2018-12-28 05:00:00",1962,0,5,"Friday"
"2018-12-28 06:00:00",3773,0,6,"Friday"
"2018-12-28 07:00:00",4858,0,7,"Friday"
"2018-12-28 08:00:00",4878,0,8,"Friday"
"2018-12-28 09:00:00",4554,0,9,"Friday"
"2018-12-28 10:00:00",4380,0,10,"Friday"
"2018-12-28 11:00:00",4420,0,11,"Friday"
"2018-12-28 12:00:00",4565,0,12,"Friday"
"2018-12-28 13:00:00",4709,0,13,"Friday"
"2018-12-28 14:00:00",4917,0,14,"Friday"
"2018-12-28 15:00:00",5219,0,15,"Friday"
"2018-12-28 16:00:00",5485,0,16,"Friday"
"2018-12-28 17:00:00",5065,0,17,"Friday"
"2018-12-28 18:00:00",4086,0,18,"Friday"
"2018-12-28 19:00:00",3127,0,19,"Friday"
"2018-12-28 20:00:00",2700,0,20,"Friday"
"2018-12-28 21:00:00",2662,0,21,"Friday"
"2018-12-28 22:00:00",2475,0,22,"Friday"
"2018-12-28 23:00:00",1855,0,23,"Friday"
"2018-12-29 00:00:00",1121,0,0,"Saturday"
"2018-12-29 01:00:00",666,0,1,"Saturday"
"2018-12-29 02:00:00",432,0,2,"Saturday"
"2018-12-29 03:00:00",350,0,3,"Saturday"
"2018-12-29 04:00:00",380,0,4,"Saturday"
"2018-12-29 05:00:00",577,0,5,"Saturday"
"2018-12-29 06:00:00",927,0,6,"Saturday"
"2018-12-29 07:00:00",1347,0,7,"Saturday"
"2018-12-29 08:00:00",1850,0,8,"Saturday"
"2018-12-29 09:00:00",2493,0,9,"Saturday"
"2018-12-29 10:00:00",3156,0,10,"Saturday"
"2018-12-29 11:00:00",3702,0,11,"Saturday"
"2018-12-29 12:00:00",4076,0,12,"Saturday"
"2018-12-29 13:00:00",4275,0,13,"Saturday"
"2018-12-29 14:00:00",4318,0,14,"Saturday"
"2018-12-29 15:00:00",4264,0,15,"Saturday"
"2018-12-29 16:00:00",4159,0,16,"Saturday"
"2018-12-29 17:00:00",3905,0,17,"Saturday"
"2018-12-29 18:00:00",3510,0,18,"Saturday"
"2018-12-29 19:00:00",2999,0,19,"Saturday"
"2018-12-29 20:00:00",2771,0,20,"Saturday"
"2018-12-29 21:00:00",2687,0,21,"Saturday"
"2018-12-29 22:00:00",2400,0,22,"Saturday"
"2018-12-29 23:00:00",1817,0,23,"Saturday"
"2018-12-30 00:00:00",1163,0,0,"Sunday"
"2018-12-30 01:00:00",696,0,1,"Sunday"
"2018-12-30 02:00:00",437,0,2,"Sunday"
"2018-12-30 03:00:00",303,0,3,"Sunday"
"2018-12-30 04:00:00",304,0,4,"Sunday"
"2018-12-30 05:00:00",408,0,5,"Sunday"
"2018-12-30 06:00:00",706,0,6,"Sunday"
"2018-12-30 07:00:00",1101,0,7,"Sunday"
"2018-12-30 08:00:00",1570,0,8,"Sunday"
"2018-12-30 09:00:00",2132,0,9,"Sunday"
"2018-12-30 10:00:00",2763,0,10,"Sunday"
"2018-12-30 11:00:00",3315,0,11,"Sunday"
"2018-12-30 12:00:00",3707,0,12,"Sunday"
"2018-12-30 13:00:00",3946,0,13,"Sunday"
"2018-12-30 14:00:00",4038,0,14,"Sunday"
"2018-12-30 15:00:00",4016,0,15,"Sunday"
"2018-12-30 16:00:00",3898,0,16,"Sunday"
"2018-12-30 17:00:00",3563,0,17,"Sunday"
"2018-12-30 18:00:00",2934,0,18,"Sunday"
"2018-12-30 19:00:00",2451,0,19,"Sunday"
"2018-12-30 20:00:00",2195,0,20,"Sunday"
"2018-12-30 21:00:00",1918,0,21,"Sunday"
"2018-12-30 22:00:00",1470,0,22,"Sunday"
"2018-12-30 23:00:00",928,0,23,"Sunday"
"2018-12-31 00:00:00",535,0,0,"Monday"
"2018-12-31 01:00:00",292,0,1,"Monday"
"2018-12-31 02:00:00",209,0,2,"Monday"
"2018-12-31 03:00:00",317,0,3,"Monday"
"2018-12-31 04:00:00",731,0,4,"Monday"
"2018-12-31 05:00:00",2111,0,5,"Monday"
"2018-12-31 06:00:00",4036,0,6,"Monday"
"2018-12-31 07:00:00",4973,0,7,"Monday"
"2018-12-31 08:00:00",4792,0,8,"Monday"
"2018-12-31 09:00:00",4290,0,9,"Monday"
"2018-12-31 10:00:00",3960,0,10,"Monday"
"2018-12-31 11:00:00",3984,0,11,"Monday"
"2018-12-31 12:00:00",4123,0,12,"Monday"
"2018-12-31 13:00:00",4268,0,13,"Monday"
"2018-12-31 14:00:00",4500,0,14,"Monday"
"2018-12-31 15:00:00",4864,0,15,"Monday"
"2018-12-31 16:00:00",5237,0,16,"Monday"
"2018-12-31 17:00:00",4751,0,17,"Monday"
"2018-12-31 18:00:00",3503,0,18,"Monday"
"2018-12-31 19:00:00",2546,0,19,"Monday"
"2018-12-31 20:00:00",2138,0,20,"Monday"
"2018-12-31 21:00:00",1829,0,21,"Monday"
"2018-12-31 22:00:00",1388,0,22,"Monday"
"2018-12-31 23:00:00",873,0,23,"Monday"
